"Issuer","IIN","Format","Type","Country","Scheme"
"mystate_financial","450606","4506 06XX XXXX XXXX","DEBIT","Australia","Visa"
"national_australia_bank_limited","455701","4557 01XX XXXX XXXX","CREDIT","Australia","Visa"
"national_bank_of_abodhabi","432238","4322 38XX XXXX XXXX","DEBIT","United Arab Emirates","Visa"
"national_bank_of_blacksburg","410839","4108 39XX XXXX XXXX","DEBIT","United States","Visa"
"national_exchange_bank_and_trust","447089","4470 89XX XXXX XXXX","DEBIT","United States","Visa"
"nationwide_building_society","454313","4543 13XX XXXX XXXX","DEBIT","United Kingdom","Visa"
"natixis","497522","4975 22XX XXXX XXXX","DEBIT","France","Visa"
"nb_t","403461","4034 61XX XXXX XXXX","DEBIT","United States","Visa"
"nbad","456524","4565 24XX XXXX XXXX","CREDIT","United Arab Emirates","Visa"
"nbad","517554","5175 54XX XXXX XXXX","DEBIT","United Arab Emirates","Visa"
"nbt_banker","447437","4474 37XX XXXX XXXX","DEBIT","United States","Visa"
"nbtbank","418524","4185 24XX XXXX XXXX","DEBIT","United States","Visa"
"nedbank","432557","4325 57XX XXXX XXXX","DEBIT","South Africa","Visa"
"neighbor_s_federal_credit_union","435179","4351 79XX XXXX XXXX","DEBIT","United States","Visa"
"neighbors_credit_union","408687","4086 87XX XXXX XXXX","DEBIT","United States","Visa"
"netbank","492312","4923 12XX XXXX XXXX","CREDIT","South Africa","Visa"
"netbank","541283","5412 83XX XXXX XXXX","CREDIT","South Africa","Visa"
"new_england_federal_credit_union","429371","4293 71XX XXXX XXXX","DEBIT","United States","Visa"
"new_mexico_educators_federal_credit_union","409982","4099 82XX XXXX XXXX","DEBIT","United States","Visa"
"new_york_community","415560","4155 60XX XXXX XXXX","DEBIT","United States","Visa"
"newtown_savings_bank","426545","4265 45XX XXXX XXXX","DEBIT","United States","Visa"
"nihfcu","401538","4015 38XX XXXX XXXX","DEBIT","United States","Visa"
"nordstrom","414721","4147 21XX XXXX XXXX","CREDIT","United States","Visa"
"north_island_credit_union","473477","4734 77XX XXXX XXXX","DEBIT","United States","Visa"
"northwest","402203","4022 03XX XXXX XXXX","DEBIT","United States","Visa"
"notre_dame_federal_credit_union","430500","4305 00XX XXXX XXXX","CREDIT","United States","Visa"
"nova_kbm","498708","4987 08XX XXXX XXXX","DEBIT","Slovenia","Visa"
"o_s_u_federal_credit_union","423729","4237 29XX XXXX XXXX","CREDIT","United States","Visa"
"ocbc","521887","5218 87XX XXXX XXXX","CREDIT","Malaysia","Visa"
"ocbc","524147","5241 47XX XXXX XXXX","CREDIT","Malaysia","Visa"
"ocbc","540162","5401 62XX XXXX XXXX","CREDIT","Malaysia","Visa"
"ocbc","452419","4524 19XX XXXX XXXX","CREDIT","Singapore","Visa"
"ocbc","524040","5240 40XX XXXX XXXX","CREDIT","Singapore","Visa"
"ocbc","540012","5400 12XX XXXX XXXX","CREDIT","Singapore","Visa"
"ocbc","558860","5588 60XX XXXX XXXX","CREDIT","Singapore","Visa"
"oefcu","484509","4845 09XX XXXX XXXX","CREDIT","United States","Visa"
"ohio_savings","418802","4188 02XX XXXX XXXX","DEBIT","United States","Visa"
"old_national_bank_in_evansville","464303","4643 03XX XXXX XXXX","DEBIT","United States","Visa"
"old_point_national","443597","4435 97XX XXXX XXXX","DEBIT","United States","Visa"
"omni_community_credit_union","420202","4202 02XX XXXX XXXX","CREDIT","United States","Visa"
"one_nevada_credit_union","425421","4254 21XX XXXX XXXX","DEBIT","United States","Visa"
"opus","469513","4695 13XX XXXX XXXX","DEBIT","United States","Visa"
"oregon_community_credit_union","469090","4690 90XX XXXX XXXX","DEBIT","United States","Visa"
"osuuspankki","432466","4324 66XX XXXX XXXX","CREDIT","Finland","Visa"
"otero_federal_credit_union","449905","4499 05XX XXXX XXXX","DEBIT","United States","Visa"
"our_community_credit_union","441433","4414 33XX XXXX XXXX","DEBIT","United States","Visa"
"ourfamilyfcu","485158","4851 58XX XXXX XXXX","CREDIT","United States","Visa"
"p_1_fcu","441465","4414 65XX XXXX XXXX","DEBIT","United States","Visa"
"pacific_marine_credit_union","424721","4247 21XX XXXX XXXX","DEBIT","United States","Visa"
"pacific_mercantile","436181","4361 81XX XXXX XXXX","DEBIT","United States","Visa"
"pacific_service_credit_union","489901","4899 01XX XXXX XXXX","DEBIT","United States","Visa"
"pan_americano","493494","4934 94XX XXXX XXXX","CREDIT","Brazil","Visa"
"partners_federal_credit_union","449247","4492 47XX XXXX XXXX","DEBIT","United States","Visa"
"patelco","434443","4344 43XX XXXX XXXX","CREDIT","United States","Visa"
"patelco_credit_union","426615","4266 15XX XXXX XXXX","DEBIT","United States","Visa"
"paycard","400544","4005 44XX XXXX XXXX","DEBIT","United States","Visa"
"penfed","430679","4306 79XX XXXX XXXX","CREDIT","United States","Visa"
"pentagon_federal_credit_union","401105","4011 05XX XXXX XXXX","DEBIT","United States","Visa"
"people_s_alliance_federal_credit_union","447952","4479 52XX XXXX XXXX","DEBIT","United States","Visa"
"peoples_choice_credit_union","443445","4434 45XX XXXX XXXX","DEBIT","Australia","Visa"
"permanent_tsb","431935","4319 35XX XXXX XXXX","DEBIT","Ireland","Visa"
"permata","498853","4988 53XX XXXX XXXX","CREDIT","Indonesia","Visa"
"permata","544741","5447 41XX XXXX XXXX","CREDIT","Indonesia","Visa"
"planters","474440","4744 40XX XXXX XXXX","DEBIT","United States","Visa"
"pnc_national_bank_of_delaware","471515","4715 15XX XXXX XXXX","CREDIT","United States","Visa"
"police","413332","4133 32XX XXXX XXXX","CREDIT","Australia","Visa"
"police_nurses_credit_society","443469","4434 69XX XXXX XXXX","DEBIT","Australia","Visa"
"postbank","490744","4907 44XX XXXX XXXX","CREDIT","Germany","Visa"
"postbanken","492505","4925 05XX XXXX XXXX","DEBIT","Norway","Visa"
"postbanken","545478","5454 78XX XXXX XXXX","CREDIT","Norway","Visa"
"poste_italiane_s_p_a_banca_posta","402360","4023 60XX XXXX XXXX","DEBIT","Italy","Visa"
"priorityone","429984","4299 84XX XXXX XXXX","DEBIT","United States","Visa"
"privatbank","414949","4149 49XX XXXX XXXX","DEBIT","Ukraine","Visa"
"produbanco","419560","4195 60XX XXXX XXXX","CREDIT","Ecuador","Visa"
"promsvyazbank","426803","4268 03XX XXXX XXXX","CREDIT","Russian Federation","Visa"
"provident_central_credit_union","430628","4306 28XX XXXX XXXX","DEBIT","United States","Visa"
"psfcu","485240","4852 40XX XXXX XXXX","DEBIT","United States","Visa"
"pt_anz_panin_bank","430981","4309 81XX XXXX XXXX","CREDIT","Indonesia","Visa"
"pt_bank_negara_indonesia_persero_tbk","410505","4105 05XX XXXX XXXX","CREDIT","Indonesia","Visa"
"pt_bank_negara_indonesia_persero_tbk","542640","5426 40XX XXXX XXXX","CREDIT","Indonesia","Visa"
"pt_bank_negara_indonesia_persero_tbk","548988","5489 88XX XXXX XXXX","CREDIT","Indonesia","Visa"
"qantas_staff_credit_union","457356","4573 56XX XXXX XXXX","CREDIT","Australia","Visa"
"qtmb","443441","4434 41XX XXXX XXXX","DEBIT","Australia","Visa"
"quorum_federal_credit_union","430623","4306 23XX XXXX XXXX","DEBIT","United States","Visa"
"rabobank","520953","5209 53XX XXXX XXXX","CREDIT","The Netherlands","Visa"
"rabobank","416085","4160 85XX XXXX XXXX","DEBIT","United States","Visa"
"raiffeisenbank","410368","4103 68XX XXXX XXXX","CREDIT","Austria","Visa"
"rand_merchant_bank","491050","4910 50XX XXXX XXXX","DEBIT","South Africa","Visa"
"rbc_centura_bank","432522","4325 22XX XXXX XXXX","CREDIT","United States","Visa"
"ready_debit","482163","4821 63XX XXXX XXXX","CREDIT","United States","Visa"
"redstone_federal_credit_union","476516","4765 16XX XXXX XXXX","DEBIT","United States","Visa"
"resource_bank_n_a","415793","4157 93XX XXXX XXXX","DEBIT","United States","Visa"
"rhb_bank_berhad","457066","4570 66XX XXXX XXXX","CREDIT","Malaysia","Visa"
"rhb_bank_berhad","540069","5400 69XX XXXX XXXX","CREDIT","Malaysia","Visa"
"riachuelo","482425","4824 25XX XXXX XXXX","CREDIT","Brazil","Visa"
"richland","460727","4607 27XX XXXX XXXX","DEBIT","United States","Visa"
"rivermark","430064","4300 64XX XXXX XXXX","DEBIT","United States","Visa"
"riyad","454683","4546 83XX XXXX XXXX","CREDIT","Saudi Arabia","Visa"
"riyad","520090","5200 90XX XXXX XXXX","CREDIT","Saudi Arabia","Visa"
"riyad","548322","5483 22XX XXXX XXXX","CREDIT","Saudi Arabia","Visa"
"robins_federal_credit_union","403710","4037 10XX XXXX XXXX","DEBIT","United States","Visa"
"rockport_national_bank","408577","4085 77XX XXXX XXXX","DEBIT","United States","Visa"
"rogue_federal_credit_union","423999","4239 99XX XXXX XXXX","DEBIT","United States","Visa"
"royal_bank_of_scotland","475117","4751 17XX XXXX XXXX","DEBIT","United Kingdom","Visa"
"royal_bank_of_scotland","556950","5569 50XX XXXX XXXX","CREDIT","United Kingdom","Visa"
"royal_credit_union","477778","4777 78XX XXXX XXXX","DEBIT","United States","Visa"
"rush_card","410489","4104 89XX XXXX XXXX","DEBIT","United States","Visa"
"sabb","456893","4568 93XX XXXX XXXX","CREDIT","Saudi Arabia","Visa"
"sabine_state","409153","4091 53XX XXXX XXXX","DEBIT","United States","Visa"
"safcu","449404","4494 04XX XXXX XXXX","CREDIT","United States","Visa"
"safra","401684","4016 84XX XXXX XXXX","CREDIT","Brazil","Visa"
"saga","410970","4109 70XX XXXX XXXX","CREDIT","United Kingdom","Visa"
"saison","454153","4541 53XX XXXX XXXX","CREDIT","Japan","Visa"
"samba","454336","4543 36XX XXXX XXXX","CREDIT","Saudi Arabia","Visa"
"samba","523970","5239 70XX XXXX XXXX","CREDIT","Saudi Arabia","Visa"
"samsung_card","451245","4512 45XX XXXX XXXX","DEBIT","South Korea","Visa"
"samsung_card","531070","5310 70XX XXXX XXXX","CREDIT","South Korea","Visa"
"san_mateo_county_employees_credit_union","421010","4210 10XX XXXX XXXX","DEBIT","United States","Visa"
"sandia_area_federal_credit_union","442850","4428 50XX XXXX XXXX","CREDIT","United States","Visa"
"santa_barbara_county_federal_credit_uunion","471896","4718 96XX XXXX XXXX","DEBIT","United States","Visa"
"santander_direkt_bank_ag","455600","4556 00XX XXXX XXXX","CREDIT","Germany","Visa"
"santander_serfin","493135","4931 35XX XXXX XXXX","CREDIT","Mexico","Visa"
"santander_serfin","547015","5470 15XX XXXX XXXX","CREDIT","Mexico","Visa"
"santander_serfin","547146","5471 46XX XXXX XXXX","CREDIT","Mexico","Visa"
"santander_serfin","557905","5579 05XX XXXX XXXX","DEBIT","Mexico","Visa"
"sberbank","427938","4279 38XX XXXX XXXX","DEBIT","Russian Federation","Visa"
"scbt","448261","4482 61XX XXXX XXXX","DEBIT","United States","Visa"
"schlumberger_employees_credit_union","408106","4081 06XX XXXX XXXX","DEBIT","United States","Visa"
"school_employees_credit_union_of_washington","421712","4217 12XX XXXX XXXX","DEBIT","United States","Visa"
"schweizerischer_bankverein_swiss_bank_corporation","490117","4901 17XX XXXX XXXX","CREDIT","Switzerland","Visa"
"scotiabank_inverlat","491871","4918 71XX XXXX XXXX","CREDIT","Mexico","Visa"
"scotiabank_inverlat","544204","5442 04XX XXXX XXXX","CREDIT","Mexico","Visa"
"scotiabank_inverlat","545375","5453 75XX XXXX XXXX","CREDIT","Mexico","Visa"
"scotiabank_inverlat","557920","5579 20XX XXXX XXXX","CREDIT","Mexico","Visa"
"scotiabank_inverlat","557922","5579 22XX XXXX XXXX","CREDIT","Mexico","Visa"
"seacoast_national","466186","4661 86XX XXXX XXXX","DEBIT","United States","Visa"
"seacomm_federal_credit_union","411583","4115 83XX XXXX XXXX","CREDIT","United States","Visa"
"seb","455262","4552 62XX XXXX XXXX","DEBIT","Sweden","Visa"
"service_credit_union","465156","4651 56XX XXXX XXXX","DEBIT","United States","Visa"
"services_credit_union","403283","4032 83XX XXXX XXXX","DEBIT","United States","Visa"
"sesloc_federal_credit_union","447789","4477 89XX XXXX XXXX","DEBIT","United States","Visa"
"seven_seventeen_credit_union","419047","4190 47XX XXXX XXXX","DEBIT","United States","Visa"
"sf_fire_credit_union","477801","4778 01XX XXXX XXXX","DEBIT","United States","Visa"
"sge_credit_union","472690","4726 90XX XXXX XXXX","CREDIT","Australia","Visa"
"shelby_savings","444798","4447 98XX XXXX XXXX","DEBIT","United States","Visa"
"shinhan_bank","451842","4518 42XX XXXX XXXX","CREDIT","South Korea","Visa"
"siam_commercial","490733","4907 33XX XXXX XXXX","CREDIT","Thailand","Visa"
"sicred","476333","4763 33XX XXXX XXXX","CREDIT","Brazil","Visa"
"sicredi","476331","4763 31XX XXXX XXXX","CREDIT","Brazil","Visa"
"sioux_empire_federal_credit_union","442642","4426 42XX XXXX XXXX","DEBIT","United States","Visa"
"siu_credit_union","429123","4291 23XX XXXX XXXX","DEBIT","United States","Visa"
"skylight","485320","4853 20XX XXXX XXXX","DEBIT","United States","Visa"
"smi_one","406498","4064 98XX XXXX XXXX","CREDIT","United States","Visa"
"south_florida_educational_federal_credit_union","476559","4765 59XX XXXX XXXX","DEBIT","United States","Visa"
"south_georgia","485583","4855 83XX XXXX XXXX","DEBIT","United States","Visa"
"southern_bank_trust_company","448224","4482 24XX XXXX XXXX","DEBIT","United States","Visa"
"southern_cross_credit_union","472660","4726 60XX XXXX XXXX","CREDIT","Australia","Visa"
"southland_civic_federal_credit_union","473064","4730 64XX XXXX XXXX","DEBIT","United States","Visa"
"southwest_airlines_federal_credit_union","454969","4549 69XX XXXX XXXX","DEBIT","United States","Visa"
"sparebank_1","410651","4106 51XX XXXX XXXX","DEBIT","Norway","Visa"
"sparebanken_vest","492536","4925 36XX XXXX XXXX","DEBIT","Norway","Visa"
"sparekassen_�stjylland","457161","4571 61XX XXXX XXXX","DEBIT","Denmark","Visa"
"sperry_marine_fcu","425380","4253 80XX XXXX XXXX","DEBIT","United States","Visa"
"st_george_bank_limited","423953","4239 53XX XXXX XXXX","DEBIT","Australia","Visa"
"stadtsparkasse_d�sseldorf","447590","4475 90XX XXXX XXXX","DEBIT","Germany","Visa"
"stadtsparkasse_d�sseldorf","549708","5497 08XX XXXX XXXX","CREDIT","Germany","Visa"
"standard","451751","4517 51XX XXXX XXXX","DEBIT","Argentina","Visa"
"standard","519612","5196 12XX XXXX XXXX","DEBIT","South Africa","Visa"
"standard","523982","5239 82XX XXXX XXXX","CREDIT","South Africa","Visa"
"standard_chartered_bank","450873","4508 73XX XXXX XXXX","CREDIT","Singapore","Visa"
"stanford_federal_credit_union","438763","4387 63XX XXXX XXXX","CREDIT","United States","Visa"
"state_bank_of_india","437748","4377 48XX XXXX XXXX","CREDIT","India","Visa"
"state_employees_credit_union","432739","4327 39XX XXXX XXXX","DEBIT","United States","Visa"
"suffolk_federal_credit_union","449503","4495 03XX XXXX XXXX","DEBIT","United States","Visa"
"suncoast_schools_federal_credit_union","427088","4270 88XX XXXX XXXX","DEBIT","United States","Visa"
"sunflower","469488","4694 88XX XXXX XXXX","DEBIT","United States","Visa"
"sunset_science_park_federal_credit_union","404688","4046 88XX XXXX XXXX","DEBIT","United States","Visa"
"sunstate_federal_credit_union","439497","4394 97XX XXXX XXXX","CREDIT","United States","Visa"
"suomen_asuntohypopankki_oy","492079","4920 79XX XXXX XXXX","CREDIT","Finland","Visa"
"superior_national_bank_and_trust_company","426448","4264 48XX XXXX XXXX","DEBIT","United States","Visa"
"supervielle","433822","4338 22XX XXXX XXXX","CREDIT","Argentina","Visa"
"susquehanna","429164","4291 64XX XXXX XXXX","DEBIT","United States","Visa"
"synovus","406049","4060 49XX XXXX XXXX","DEBIT","United States","Visa"
"taishin","431067","4310 67XX XXXX XXXX","CREDIT","Taiwan","Visa"
"talbot","401197","4011 97XX XXXX XXXX","DEBIT","United States","Visa"
"target_national","435237","4352 37XX XXXX XXXX","CREDIT","United States","Visa"
"targobank","492044","4920 44XX XXXX XXXX","CREDIT","Germany","Visa"
"tatra_banka_a_s","440577","4405 77XX XXXX XXXX","DEBIT","Slovakia (Slovak Republic)","Visa"
"tccu","409483","4094 83XX XXXX XXXX","CREDIT","United States","Visa"
"tcfbank","447971-447972","4479 71XX XXXX XXXX","DEBIT","United States","Visa"
"tdbank","448275","4482 75XX XXXX XXXX","DEBIT","United States","Visa"
"tdcanadatrust","452088","4520 88XX XXXX XXXX","CREDIT","Canada","Visa"
"tdecu","447669","4476 69XX XXXX XXXX","DEBIT","United States","Visa"
"teachers_credit_union","443420","4434 20XX XXXX XXXX","DEBIT","Australia","Visa"
"teche_federal","414930","4149 30XX XXXX XXXX","DEBIT","United States","Visa"
"telhio_credit_union","474643","4746 43XX XXXX XXXX","DEBIT","United States","Visa"
"texas_bank_trust","400388","4003 88XX XXXX XXXX","CREDIT","United States","Visa"
"the_citizens","463097","4630 97XX XXXX XXXX","DEBIT","United States","Visa"
"the_citizens","551820","5518 20XX XXXX XXXX","DEBIT","United States","Visa"
"the_citizens_bank","415967","4159 67XX XXXX XXXX","DEBIT","United States","Visa"
"the_development_bank_of_singapore_limited","455622","4556 22XX XXXX XXXX","CREDIT","Singapore","Visa"
"the_independent_bankers","470712","4707 12XX XXXX XXXX","CREDIT","United States","Visa"
"the_national","483561","4835 61XX XXXX XXXX","DEBIT","New Zealand","Visa"
"the_peoples","490435","4904 35XX XXXX XXXX","DEBIT","United States","Visa"
"the_toronto_dominion_bank","452300","4523 00XX XXXX XXXX","CREDIT","Canada","Visa"
"ticonderoga_federal_credit_union","409531","4095 31XX XXXX XXXX","DEBIT","United States","Visa"
"tlc_federal_credit_union","415594","4155 94XX XXXX XXXX","DEBIT","United States","Visa"
"toyota","451046","4510 46XX XXXX XXXX","CREDIT","United States","Visa"
"toyota_financial_savings","451048","4510 48XX XXXX XXXX","CREDIT","United States","Visa"
"travis_credit_union","409263","4092 63XX XXXX XXXX","CREDIT","United States","Visa"
"tropical_federal_credit_union","448873","4488 73XX XXXX XXXX","DEBIT","United States","Visa"
"truliant_federal_credit_union","405610","4056 10XX XXXX XXXX","DEBIT","United States","Visa"
"trust_texas","428038","4280 38XX XXXX XXXX","DEBIT","United States","Visa"
"trustmark_national_bank","468017","4680 17XX XXXX XXXX","CREDIT","United States","Visa"
"trustmark_national_bank","540653","5406 53XX XXXX XXXX","DEBIT","United States","Visa"
"ttcu","440215","4402 15XX XXXX XXXX","DEBIT","United States","Visa"
"tune_money","469390","4693 90XX XXXX XXXX","DEBIT","Malaysia","Visa"
"turkiye_is_bankasi","454360","4543 60XX XXXX XXXX","CREDIT","Turkey","Visa"
"turkiye_is_bankasi","510152","5101 52XX XXXX XXXX","CREDIT","Turkey","Visa"
"turkiye_is_bankasi","543771","5437 71XX XXXX XXXX","CREDIT","Turkey","Visa"
"twin_star_credit_union","445220","4452 20XX XXXX XXXX","DEBIT","United States","Visa"
